X.Chr01.	X.0.	X.lob0_bic1.	X.12.	X.0.233615513369538.	X.0.0415035040192018.	NA_character_.	NA_character_..1	NA_character_..2
Chr02	1.3e+07	lob0_bic1	208	0.019103830326687	0.0263002350983826	0.39653385439801	0.999999909058459	0
Chr02	13100000	lob0_bic1	190	0.234206383960531	0.236393362870814	0.14010599198872	0.873797422624941	3
Chr02	13200000	lob0_bic1	175	0.0685545051639567	0.154992999999506	0.581498638142532	1	0
Chr02	13300000	lob0_bic1	260	-0.168480427472446	0.268573585569067	0.651162165692639	0.999999999141778	0
Chr02	13400000	lob0_bic1	191	0.0647451935438499	0.0389503940589997	0.63049865380654	1	0
Chr02	13500000	lob0_bic1	398	0.189561760120983	0.302697089386097	0.401512934925261	0.494154743732843	68
Chr02	13600000	lob0_bic1	285	0.551902511513775	0.24664629978184	0.363393393495407	0.484100724710653	10
Chr02	13700000	lob0_bic1	229	0.206767266284825	0.20272387929095	0.222527266899015	0.911902695350962	0
Chr02	13800000	lob0_bic1	242	-0.0521586306833545	0.0227265539830976	0.323023195829075	0.971676966122183	0
Chr02	13900000	lob0_bic1	148	-0.0339649218827193	0.0220031016002982	0.29300862213333	0.999999999996402	0
Chr02	1.4e+07	lob0_bic1	141	0.0270341458199089	0.0156693527645999	0.282025971867121	0.999999999980043	0
Chr02	14100000	lob0_bic1	118	-0.023344069595194	0.00181623029340197	0.249964583482673	0.999999897920005	0
Chr02	14200000	lob0_bic1	261	-0.00637519534756739	0.00247557280919055	0.0384023029878649	0.822536868351135	6
Chr02	14300000	lob0_bic1	44	0.0854357613007201	0.0552778626172857	0.116733773542983	0.999999011239089	0
Chr02	14400000	lob0_bic1	55	0.0283391734266667	0.011693075130919	0.0696076317782728	0.999942445661886	0
Chr02	14500000	lob0_bic1	173	0.124147716597315	0.199181076709202	0.52857734765948	0.999999999999999	0
Chr02	14600000	lob0_bic1	123	0.185630872900424	0.217220080744532	0.122979270549544	0.990164872759216	2
Chr02	14700000	lob0_bic1	177	0.059360931234563	0.0508127623742188	0.0623416937474441	0.960733790970073	4
Chr02	14800000	lob0_bic1	300	0.233933258372618	0.134498204613832	0.14163150992436	0.764195281093001	62
Chr02	14900000	lob0_bic1	337	0.191070473636308	0.108162637381944	0.159482394389084	0.690737804078293	47
Chr02	1.5e+07	lob0_bic1	195	0.178686955271508	0.223758442362819	0.389467845267021	0.999999971282218	0
Chr02	15100000	lob0_bic1	485	0.00779142621758584	0.00075939803968375	0.453059048738497	0.044986103912275	304
Chr02	15200000	lob0_bic1	428	-0.300171068167131	0.238311923627444	0.459463896514747	0.367169807818967	217
Chr02	15300000	lob0_bic1	191	-0.0734795203674294	0.0651535587948583	0.486606883576699	0.99999999999997	0
Chr02	15400000	lob0_bic1	301	0.157059814122302	0.22424490061473	0.486453924756962	0.970278857027485	0
Chr02	15500000	lob0_bic1	597	0.130078569368384	0.0988514518136824	0.408034139395271	0.0230856366037789	286
Chr02	15600000	lob0_bic1	225	-0.0498586615440658	0.0731990013823482	0.366602809383604	0.999998791359042	0
Chr02	15700000	lob0_bic1	288	-0.0239490009827127	0.0167116876627399	0.505827089985724	0.999937525165056	0
Chr02	15800000	lob0_bic1	270	0.037178013467223	0.0152440896245568	0.712524392906328	0.999999999976648	0
Chr02	15900000	lob0_bic1	354	-0.00697063818646875	0.0015257093310424	0.703676891166562	0.933836869871404	0
Chr02	1.6e+07	lob0_bic1	490	0.0470505992899865	0.0213013036718133	0.636257343044216	0.00611244939896313	369
Chr02	16100000	lob0_bic1	693	0.0599550298892112	0.101260320659465	0.669276375360715	0.00529100529100416	376
Chr02	16200000	lob0_bic1	438	-0.0468532095926799	0.0582881693873562	0.681128875962498	0.00837135984033769	283
Chr02	16300000	lob0_bic1	328	0.128499498509271	0.199227382737761	0.46243224102339	0.84081563282017	0
Chr02	16400000	lob0_bic1	227	0.042201246209441	0.0633971930202016	0.243061319515381	0.99932642607982	0
Chr02	16500000	lob0_bic1	163	0.00308870974567858	8.81658775354777e-05	0.178428567729227	0.996640609427725	0
Chr02	16600000	lob0_bic1	229	-0.26127907136166	0.20320841542347	0.552512341151293	0.999999406212441	0
Chr02	16700000	lob0_bic1	174	0.038414808158679	0.00547026804449553	0.695081132356084	1	0
Chr02	16800000	lob0_bic1	137	0.114872616359178	0.10180314328393	0.365175319294843	0.999999999999959	0
Chr02	16900000	lob0_bic1	252	0.0271388259749744	0.0115567382697345	0.531333434161444	0.99999564387356	0
Chr02	1.7e+07	lob0_bic1	179	-0.0731626967542953	0.0132916193063762	0.259679190270962	0.951190031117878	0
Chr02	17100000	lob0_bic1	2	0.368954642513553	0.0371460070050683	NA	NA	NA
Chr02	17200000	lob0_bic1	44	0.669033345028342	0.136670473854357	0.484998510335351	1	0
Chr02	17300000	lob0_bic1	12	-0.375921099088372	0.0417495854267086	0.497943722943723	1	0
Chr02	17400000	lob0_bic1	11	-0.042395095784665	0.00265287670094319	0.567706639333623	1	0
Chr02	17500000	lob0_bic1	52	-0.053729811395255	0.0130080983515896	0.439858347239142	1	0
Chr02	17600000	lob0_bic1	310	-0.0194972869683545	0.00909972110781236	0.343960409789617	0.95648020903082	0
Chr02	17700000	lob0_bic1	353	0.0511798222790604	0.0631213302608875	0.476905213718222	0.815012758057384	3
Chr02	17800000	lob0_bic1	447	0.0496728048005995	0.00239551769493532	0.69770588180988	0.186617588962014	151
Chr02	17900000	lob0_bic1	731	0.0202023951448957	0.0128602837208466	0.621845991189534	0.00264550264550265	377
Chr02	1.8e+07	lob0_bic1	70	-0.0635632512502941	0.0494131960810291	0.888287202796786	1	0
Chr02	18100000	lob0_bic1	135	0.0657486650840703	0.0221337792204989	0.650139348085301	1	0
Chr02	18200000	lob0_bic1	288	-0.00478294631068661	0.00131696900765172	0.465649358724258	0.996170097987606	0
Chr02	18300000	lob0_bic1	116	-0.068286880877297	0.179350902381731	0.354569628580607	1	0
Chr02	18400000	lob0_bic1	123	-0.0079200510007952	0.00065654224853825	0.335798797232054	0.999999990318033	0
Chr02	18500000	lob0_bic1	168	0.0436831973019717	0.0467567842698803	0.566042107905921	1	0
Chr02	18600000	lob0_bic1	127	0.0529767586715156	0.0383071258049687	0.538629030166911	1	0
Chr02	18700000	lob0_bic1	184	0.000910351593543342	0.000238783293158077	0.422951246802446	1	0
Chr02	18800000	lob0_bic1	622	-0.0209930903199841	0.054286590153236	0.573877179480368	1.17016347107591e-42	378
Chr02	18900000	lob0_bic1	533	0.00292426544233187	0.00355726847201664	0.789797939527964	1.62897011138658e-09	378
Chr02	1.9e+07	lob0_bic1	423	0.0615745241592023	0.146835015561172	0.584718060035914	0.0498721378857612	110
Chr02	19100000	lob0_bic1	211	-0.0440348827494539	0.0388274702260722	0.573506509930519	0.999999999999999	0
Chr02	19200000	lob0_bic1	327	0.0496386017273276	0.0683381597032381	0.562791728932572	0.977112420996627	0
Chr02	19300000	lob0_bic1	744	0.263579787656973	0.143613202576166	0.65137441467415	1.56119331606195e-67	378
Chr02	19400000	lob0_bic1	460	0.281182352864047	0.211439049595702	0.366512113837274	0.418307595813031	162
Chr02	19500000	lob0_bic1	195	0.0557373558631263	0.0835003534138387	0.490682091854118	0.99999999999967	0
Chr02	19600000	lob0_bic1	330	0.101849693937606	0.0449859399068227	0.282151140911256	0.703774320520628	29
Chr02	19700000	lob0_bic1	185	0.51665685177151	0.331844650384098	0.534394878883313	0.999995267378849	0
Chr02	19800000	lob0_bic1	27	0.173893253669194	0.0331234983720346	0.322478818637901	1	0
Chr02	19900000	lob0_bic1	148	0.0138191460937564	0.00145722926699144	0.203202764932172	0.99751695124955	0
Chr02	2e+07	lob0_bic1	103	-0.0611169643610926	0.178599247343314	0.0595629025003528	0.998854963474545	0
Chr02	20100000	lob0_bic1	34	-0.0921179089240133	0.0779205838991632	0.58872235325126	1	0
Chr02	20200000	lob0_bic1	141	0.230805691141853	0.0735831966543628	0.579015722163602	1	0
Chr02	20300000	lob0_bic1	299	0.450742711058054	0.209430067836487	0.392679891560171	0.628188953637526	67
Chr02	20400000	lob0_bic1	370	-0.0212043539976993	0.00555400687714743	0.66018038025686	0.52812433842618	0
Chr02	20500000	lob0_bic1	674	0.114179834894481	0.331735503668671	0.521929539678008	3.27852133882996e-12	378
Chr02	20600000	lob0_bic1	350	0.14775809430611	0.122154409898559	0.502990009112937	0.650049636408448	11
Chr02	20700000	lob0_bic1	200	0.0635217885181975	0.0669288222010194	0.112031497717098	0.941176342521433	3
Chr02	20800000	lob0_bic1	193	-0.0942097333201279	0.211423262578807	0.252935664031375	0.999965869077742	0
Chr02	20900000	lob0_bic1	466	-0.28756032528419	0.382692376602	0.55021394270667	0.209279817461527	207
Chr02	2.1e+07	lob0_bic1	258	0.0224971698681326	0.0415978681328481	0.436066346338583	0.997379384034236	0
Chr02	21100000	lob0_bic1	309	0.0181712883672096	0.00120779617887962	0.239276891081425	0.78967784118489	56
Chr02	21200000	lob0_bic1	232	-0.0773559772128699	0.184980169566528	0.711159049473743	1	0
Chr02	21300000	lob0_bic1	319	0.178332367507367	0.230796907149103	0.524811546127392	0.886883756949221	12
Chr02	21400000	lob0_bic1	246	-0.113817742430594	0.186021739472955	0.596791380949034	0.999999904114194	0
Chr02	21500000	lob0_bic1	113	0.351491341664803	0.0622879641007237	0.433398685595486	0.999999999999752	0
Chr02	21600000	lob0_bic1	26	-0.165981117393827	0.0472128338798324	0.303726297072306	1	0
Chr02	21700000	lob0_bic1	125	-0.0220964916079579	0.00684845334835514	0.596309474319393	1	0
Chr02	21800000	lob0_bic1	215	-0.047278642339342	0.0216574268526649	0.622133894303881	1	0
Chr02	21900000	lob0_bic1	425	0.0405802173445421	0.0606277536518478	0.519154491175223	0.079658120184561	40
Chr02	2.2e+07	lob0_bic1	279	0.00957871640391258	0.0217815185903837	0.494563343177991	0.999939376700465	0
Chr02	22100000	lob0_bic1	500	0.516058646763195	0.339967096684093	0.585019458284204	0.249478403481196	151
Chr02	22200000	lob0_bic1	165	0.216226001033225	0.231486776293679	0.548647566598627	1	0
Chr02	22300000	lob0_bic1	422	0.0882737189736579	0.294836714549686	0.775804717779179	0.00228325353253676	185
Chr02	22400000	lob0_bic1	200	0.130173475815245	0.156804009049955	0.734952827016425	1	0
Chr02	22500000	lob0_bic1	333	-0.0452926785843204	0.0118834719848895	0.517331988096077	0.755069926884795	2
Chr02	22600000	lob0_bic1	349	0.0139069042217068	0.00930250311565633	0.490206510450716	0.855420567605298	0
Chr02	22700000	lob0_bic1	517	-0.0428859011881437	0.0194822546327231	0.686528168722079	0.0448672550791822	361
Chr02	22800000	lob0_bic1	149	0.403150133941356	0.25440460539808	0.435506270674592	0.99999938249407	0
Chr02	22900000	lob0_bic1	78	-0.0050648975341888	0.00260094226380347	0.392075003360167	1	0
Chr02	2.3e+07	lob0_bic1	191	0.195883050048937	0.26675974734683	0.580999635981215	0.999999999896029	0
Chr02	23100000	lob0_bic1	8	-0.0830209424907927	0.0360584437372745	0.0347222222222222	0.999975373283988	0
Chr02	23200000	lob0_bic1	14	-0.209856948905078	0.216634523562887	0.102401302401302	0.999999999999992	0
Chr02	23300000	lob0_bic1	17	-0.0909496907214735	0.0353971282235149	0.406650766367153	1	0
Chr02	23400000	lob0_bic1	30	-0.014785872585903	0.00202513592386076	0.772319254059812	1	0
Chr02	23500000	lob0_bic1	368	0.131757185718076	0.165288518188386	0.33097253948742	0.677232789384468	41
Chr02	23600000	lob0_bic1	468	0.135270874481491	0.30184569838657	0.669870781703016	5.00815750023301e-05	348
Chr02	23700000	lob0_bic1	434	0.655269233426727	0.397592219214471	0.576126395615765	0.474049409685342	175
Chr02	23800000	lob0_bic1	532	-0.000114582944024147	3.30362009299215e-07	0.605133052073809	6.08163124496637e-06	375
Chr02	23900000	lob0_bic1	285	-0.15894271889381	0.178442074722704	0.468071411301085	0.998781807600897	0
Chr02	2.4e+07	lob0_bic1	471	0.0478247993277555	0.126039212725079	0.463033450130864	0.00021749479252726	288
Chr02	24100000	lob0_bic1	366	0.168417075237207	0.136312029854526	0.408368276402498	0.625679246425472	63
Chr02	24200000	lob0_bic1	141	-0.028463486215612	0.0565907552791562	0.19147492980637	0.999999997453205	0
Chr02	24300000	lob0_bic1	300	-0.0978648931827176	0.248454723321069	0.115900882174535	0.733313817193468	1
Chr02	24400000	lob0_bic1	274	-0.0626310753891429	0.014627897001645	0.383632444986534	0.870804739489831	2
Chr02	24500000	lob0_bic1	20	-0.0130430936453417	0.00121963739474878	0.690329640821373	1	0
Chr02	24600000	lob0_bic1	105	0.149799626543007	0.193471451195116	0.787215378380087	1	0
Chr02	24700000	lob0_bic1	344	1.05630637703556	0.431788410753281	0.380111411216622	0.571572649794455	151
Chr02	24800000	lob0_bic1	72	0.156983862648636	0.105336545083235	0.318220361273721	1	0
Chr02	24900000	lob0_bic1	220	-0.00779219144200975	0.000844525820040055	0.36888283405558	0.999027982520952	0
Chr02	2.5e+07	lob0_bic1	247	-0.0784974629652027	0.0752039338020984	0.430872389938491	0.999999316998148	0
Chr02	25100000	lob0_bic1	33	-0.123337183551219	0.0345565342085343	0.160250821709155	0.999999999963991	0
Chr02	25200000	lob0_bic1	252	-0.0587582284896854	0.00595434317941851	0.12227972562874	0.850568948793793	42
Chr02	25300000	lob0_bic1	94	-0.076941440792659	0.188490686704341	0.099811432195757	0.999981219684337	0
Chr02	25400000	lob0_bic1	167	0.498054238878838	0.321796032635049	0.190221881335374	0.837379684717983	1
Chr02	25500000	lob0_bic1	203	-0.000787705967250061	0.000127178355872814	0.242218055920956	0.999964103496863	0
Chr02	25600000	lob0_bic1	383	-0.0175308518033318	0.039202765305902	0.140264259134269	0.450849584161032	1
Chr02	25700000	lob0_bic1	274	0.137825855890439	0.120416364340109	0.16407489613644	0.796906484379329	18
Chr02	25800000	lob0_bic1	273	-0.199978922341928	0.129558645686812	0.692037241647376	0.999987115779191	0
Chr02	25900000	lob0_bic1	487	0.341089922208665	0.305553515204257	0.373505520451924	0.312589926255474	212
Chr02	2.6e+07	lob0_bic1	200	-0.0172353607718452	0.00579798282838632	0.455727590086279	0.999999999981739	0
Chr02	26100000	lob0_bic1	166	0.0321588503000768	0.0194059867184357	0.449287143937951	0.999999999999994	0
Chr02	26200000	lob0_bic1	297	-0.0147182963088922	0.00553470445257355	0.225676423323698	0.903214136280662	1
Chr02	26300000	lob0_bic1	159	0.06866422222407	0.091295909401646	0.0717612531835853	0.969107637452578	3
Chr02	26400000	lob0_bic1	294	0.153219009224334	0.314190471593219	0.576115905692288	0.995401834284325	0
Chr02	26500000	lob0_bic1	185	0.243299844263456	0.206667683375278	0.289495933451563	0.996305597210893	0
Chr02	26600000	lob0_bic1	146	0.186020997470358	0.238631477478984	0.491139790595728	1	0
Chr02	26700000	lob0_bic1	235	0.0240672187291065	0.00323749993354899	0.20468201904373	0.894933260730632	0
Chr02	26800000	lob0_bic1	72	0.0188234913718012	0.00324333197685625	0.429849811466476	1	0
Chr02	26900000	lob0_bic1	323	0.234976987830481	0.441086051580834	0.569464284427449	0.89644326106244	0
Chr02	2.7e+07	lob0_bic1	585	-0.158934839201052	0.227508364539722	0.634640152064945	0.00243609246999094	366
Chr02	27100000	lob0_bic1	613	-0.00779121046189869	0.00864402129164366	0.685266599200166	2.38464362761339e-65	378
Chr02	27200000	lob0_bic1	437	0.373408676775221	0.280877421378818	0.537800798639186	0.496200314522891	122
Chr02	27300000	lob0_bic1	392	0.197567344553968	0.19214234814588	0.634417829643851	0.424418238015494	121
Chr02	27400000	lob0_bic1	363	-0.0685488612945451	0.00905172131629325	0.562216724592797	0.585065798931105	145
Chr02	27500000	lob0_bic1	494	-0.0021685181786708	0.00243446843658519	0.64036970925136	2.24528562276274e-13	378
Chr02	27600000	lob0_bic1	561	-0.0483614642201048	0.00274196638515007	0.507764136088682	0.283967309636412	250
Chr02	27700000	lob0_bic1	253	0.138087124473074	0.290738410004812	0.254941837444084	0.962274189155871	0
Chr02	27800000	lob0_bic1	232	0.124931162052298	0.192292345004159	0.65618140560586	0.999999999999962	0
Chr02	27900000	lob0_bic1	245	-0.0586074809340114	0.0400409810353688	0.565883336265695	0.999998986136832	0
Chr02	2.8e+07	lob0_bic1	529	-0.033695366080892	0.066442559786681	0.87640597564465	0	378
Chr02	28100000	lob0_bic1	406	0.0179233909307032	0.0542484418732536	0.718456852478893	0.0161412180241407	25
Chr02	28200000	lob0_bic1	426	0.0392735074747144	0.0798150849129033	0.579666221562882	0.0305670376531018	128
Chr02	28300000	lob0_bic1	413	0.0591968729743027	0.151060764069549	0.376107198062176	0.209396549252688	4
Chr02	28400000	lob0_bic1	505	0.0212073240698131	0.0278510066269305	0.505902639993624	6.13651935022005e-05	364
Chr02	28500000	lob0_bic1	330	-0.176654432507557	0.221799420129626	0.612793649179468	0.921031420248942	0
Chr02	28600000	lob0_bic1	190	0.210210180827776	0.0989460973965746	0.388626353048411	0.99972378960672	0
Chr02	28700000	lob0_bic1	282	0.277116956475565	0.36814169805342	0.502189473770177	0.958213674140196	0
Chr02	28800000	lob0_bic1	181	0.0299175437175684	0.0234493921197835	0.636241478183848	1	0
Chr02	28900000	lob0_bic1	185	0.482934724892376	0.405995674867288	0.56119118353219	0.999999999983789	0
Chr02	2.9e+07	lob0_bic1	390	0.0323490179196273	0.018935826580515	0.584572085731613	0.360546996743072	15
Chr02	29100000	lob0_bic1	93	0.1931624785782	0.0987476849222087	0.627191653137799	1	0
Chr02	29200000	lob0_bic1	133	-0.0378217569997733	0.0148375960861941	0.230528198896574	0.9937732596709	0
Chr02	29300000	lob0_bic1	226	-0.0541367605345312	0.0185669641399951	0.392435299786491	0.996494182520034	0
Chr02	29400000	lob0_bic1	342	0.146136570636002	0.382506814045788	0.361008906822029	0.722445327238177	0
Chr02	29500000	lob0_bic1	258	0.0565672961382669	0.0578091029741506	0.289975516671735	0.985697628528218	0
Chr02	29600000	lob0_bic1	228	0.541939641574984	0.122513555468784	0.54791478841409	0.952854604901723	0
Chr02	29700000	lob0_bic1	295	-0.00171008151003646	0.000104440405864021	0.294951935221304	0.972989123615507	0
Chr02	29800000	lob0_bic1	413	0.109463165358956	0.138471621793582	0.353293559718606	0.347796587963267	49
Chr02	29900000	lob0_bic1	327	0.0965275216998713	0.154342890129453	0.413357131773293	0.873179055589403	4
Chr02	3e+07	lob0_bic1	322	0.123296823667269	0.280487239648521	0.563455210744107	0.943395235524583	0
Chr02	30100000	lob0_bic1	325	0.0131431508976845	0.0182587882312813	0.72413202032273	0.999774702051184	0
Chr02	30200000	lob0_bic1	373	-0.0211245635680852	0.0538957361223762	0.612396559603446	0.598572378987408	0
Chr02	30300000	lob0_bic1	118	0.178885571987172	0.0973679963433203	0.415855692386906	1	0
Chr02	30400000	lob0_bic1	217	-0.0055406209583198	0.0163852459454427	0.044083549394002	0.942282498671539	0
Chr02	30500000	lob0_bic1	256	-0.0153292491001554	0.0174694589124118	0.488379327521315	0.999999983903583	0
Chr02	30600000	lob0_bic1	391	-0.0207054876344305	0.0713297095091267	0.445639744561342	0.30666774795921	0
Chr02	30700000	lob0_bic1	130	-0.0738277384793221	0.0367625104940078	0.500240021069945	1	0
Chr02	30800000	lob0_bic1	352	-0.0371639764186605	0.0239402486581414	0.734881328767591	0.854312517990447	0
Chr02	30900000	lob0_bic1	367	0.122048071006732	0.29838305024288	0.514332164342605	0.572780593353722	3
Chr02	3.1e+07	lob0_bic1	187	0.121395527401442	0.0908622077475865	0.434149725324896	0.999999991926837	0
Chr02	31100000	lob0_bic1	379	-0.0247898848381999	0.0586836087669851	0.399584227822975	0.493003437718377	1
Chr02	31200000	lob0_bic1	631	-0.0233265821527743	0.137954938292832	0.518418928829244	5.06055627590645e-30	378
Chr02	31300000	lob0_bic1	492	0.182488928033356	0.331543353094828	0.871722219690232	0.000109690224353001	374
Chr02	31400000	lob0_bic1	470	0.0997606224327427	0.168476271792904	0.734961325477711	0.027686692330257	336
Chr02	31500000	lob0_bic1	494	0.0125979565901799	0.0159152453077536	0.566503443064663	7.35869856793969e-08	378
Chr02	31600000	lob0_bic1	410	0.00687085765655858	0.0008427110386543	0.713980452306683	0.134435315310232	138
Chr02	31700000	lob0_bic1	410	0.117346308978884	0.0988169446096788	0.69208575380801	0.246370442676608	130
Chr02	31800000	lob0_bic1	451	0.0642377576115175	0.223373104760021	0.529812098945036	0.00332818086489274	202
Chr02	31900000	lob0_bic1	458	-0.124043423868717	0.303964541492256	0.587788063654098	0.00869411796871481	243
Chr02	3.2e+07	lob0_bic1	513	0.436181941295534	0.228182371989261	0.529788276865759	0.126284537158771	130
Chr02	32100000	lob0_bic1	270	0.0171890082950836	0.0779851129000491	0.577003905643088	0.999999999466581	0
Chr02	32200000	lob0_bic1	429	0.129938765894637	0.281140848282089	0.471409138238109	0.136610055264636	125
Chr02	32300000	lob0_bic1	387	0.0160162022042505	0.0961207252457042	0.331365402503347	0.381426717296726	0
Chr02	32400000	lob0_bic1	416	-0.139928278654988	0.14534539991302	0.647602067462983	0.214801506426643	187
Chr02	32500000	lob0_bic1	561	-0.00327155855251879	0.000261260158671271	0.50745579088034	2.17719365475062e-08	378
Chr02	32600000	lob0_bic1	586	0.0729280434598666	0.0933983652808476	0.538254185457263	0.0140367213716091	371
Chr02	32700000	lob0_bic1	297	0.00976551244914834	0.00200993481841633	0.633438691453157	0.994393434762823	0
Chr02	32800000	lob0_bic1	74	-0.0735055667823782	0.0438332864998828	0.528694270369457	1	0
Chr02	32900000	lob0_bic1	187	-0.0336613067811339	0.00342815377345413	0.273528743028763	0.987457938436464	0
Chr02	3.3e+07	lob0_bic1	81	0.0144805462453177	0.00240023171958353	0.145559292866292	0.999999989861697	0
Chr02	33100000	lob0_bic1	104	0.0386587995715715	0.0353840149425919	0.0843684118183096	0.999794784465328	0
Chr02	33200000	lob0_bic1	68	0.0766796695685614	0.0447015621083551	0.212850887027916	0.999999999964429	0
Chr02	33300000	lob0_bic1	161	-0.0459290122722717	0.0293684825869866	0.224458104711767	0.997480509962831	0
Chr02	33400000	lob0_bic1	145	0.0286837481354978	0.00655089403299907	0.39140471298434	0.999999999999995	0
Chr02	33500000	lob0_bic1	318	0.0475781002358932	0.166772905675183	0.656763378657654	0.999325155301447	0
Chr02	33600000	lob0_bic1	194	0.0858166464221228	0.0989166367579706	0.580594036230833	1	0
Chr02	33700000	lob0_bic1	142	0.223810256001738	0.0821357550116971	0.250516158830574	0.962875544503701	0
Chr02	33800000	lob0_bic1	388	-0.00545989163248352	0.000767195627417851	0.549438505781143	0.37875010474052	17
Chr02	33900000	lob0_bic1	433	0.00869416701233049	0.00213288143251513	0.601745099238907	0.0507872138009418	214
Chr02	3.4e+07	lob0_bic1	385	0.0539358610559412	0.0639261367443742	0.642078832323286	0.44217849307972	27
Chr02	34100000	lob0_bic1	250	-0.105073018813798	0.104971787653793	0.488376524102023	0.989487904183374	0
Chr02	34200000	lob0_bic1	555	-0.355866679502517	0.183900030985789	0.717872777973195	0.172077578207193	299
Chr02	34300000	lob0_bic1	504	-0.144168411653326	0.0200540020495661	0.571461879411494	0.201355614844386	299
Chr02	34400000	lob0_bic1	244	0.0064271098653651	0.00275339761918332	0.820421814328257	1	0
Chr02	34500000	lob0_bic1	239	0.0611930708386051	0.0943503770401105	0.485082925233295	0.99998166199901	0
Chr02	34600000	lob0_bic1	380	-0.0599906335789297	0.0480748003619537	0.182628864088874	0.549618332171866	22
Chr02	34700000	lob0_bic1	407	0.0344929983226692	0.0419006732327429	0.172154251992005	0.343890493250285	14
Chr02	34800000	lob0_bic1	229	0.0871963842653212	0.0615626754053862	0.151226937141814	0.883566760099209	2
Chr02	34900000	lob0_bic1	201	-0.0271743721659755	0.0427514396904548	0.761021212885202	1	0
Chr02	3.5e+07	lob0_bic1	170	-0.0156031164569216	0.0220427722926656	0.878464512697565	1	0
Chr02	35100000	lob0_bic1	506	0.0582800440931372	0.22562720547839	0.493062838649099	1.17829132082796e-08	378
Chr02	35200000	lob0_bic1	301	-0.45361586120749	0.332897855725876	0.74449576853764	0.986232768809026	0
Chr02	35300000	lob0_bic1	308	-0.382622781914381	0.340513753695933	0.430966219098575	0.662787439095898	0
Chr02	35400000	lob0_bic1	303	0.598603225132597	0.307489973664524	0.378436812893587	0.629807679591398	111
Chr02	35500000	lob0_bic1	356	0.12913527611799	0.0223591585698033	0.304119313930046	0.699722182366447	100
Chr02	35600000	lob0_bic1	86	-0.0402024121285477	0.0382746401546592	0.561926066624069	1	0
Chr02	35700000	lob0_bic1	141	0.273166862468088	0.150137550203782	0.582611311390359	1	0
Chr02	35800000	lob0_bic1	66	0.119705810616462	0.173034513697099	0.455961480023453	1	0
Chr02	35900000	lob0_bic1	268	0.0724625924000726	0.101074465194296	0.0598264264583292	0.820965706367674	17
Chr02	3.6e+07	lob0_bic1	149	0.249893044815402	0.370858955324883	0.624671070999019	1	0
Chr02	36100000	lob0_bic1	202	0.0637152847270094	0.155816187178316	0.622422105886017	1	0
Chr02	36200000	lob0_bic1	146	0.348078952104766	0.26169708638587	0.299257623280494	0.999885810872902	0
Chr02	36300000	lob0_bic1	183	0.811879184592117	0.265197076607839	0.364647249141728	0.77441260145623	0
Chr02	36400000	lob0_bic1	34	-0.335754038310844	0.275034059291426	0.410491979063735	1	0
Chr02	36500000	lob0_bic1	260	-0.052158333444568	0.237955720007616	0.0386027645321966	0.725093043557853	0
Chr02	36600000	lob0_bic1	511	-0.101915344703269	0.213430767201615	0.338091344389306	0.0792097292379566	301
Chr02	36700000	lob0_bic1	489	0.0641413875942444	0.0110271177281587	0.359036899866364	0.338190949724949	234
Chr02	36800000	lob0_bic1	144	-0.0146484082218897	0.0596710314619757	0.0958467461855402	0.999960851732342	0
Chr02	36900000	lob0_bic1	268	0.23606271149247	0.133164541445993	0.69775393934186	0.993089192335665	0
Chr02	3.7e+07	lob0_bic1	14	0.0798825225515555	0.0217773533126256	0.426739926739927	1	0
Chr02	37100000	lob0_bic1	222	0.142216860350669	0.171102449790414	0.41295268705408	0.996532960960723	0
Chr02	37200000	lob0_bic1	233	-0.0304943013194501	0.0116432400099924	0.162703901734437	0.962599945539022	9
Chr02	37300000	lob0_bic1	406	-0.213087660206572	0.2736042665424	0.510015435552542	0.424039416411893	103
Chr02	37400000	lob0_bic1	168	0.0895533605507577	0.054507889632431	0.187452125651959	0.962651048768246	1
Chr02	37500000	lob0_bic1	375	-0.0246980988849886	0.0833191299329052	0.129368635853187	0.533159474014553	0
Chr02	37600000	lob0_bic1	224	0.00991478050345409	0.00171093203131019	0.517177155034803	0.999999999187139	0
Chr02	37700000	lob0_bic1	308	0.0361797830144463	0.0206435051020395	0.399791925906579	0.943733396621417	4
Chr02	37800000	lob0_bic1	394	0.123110005284025	0.152706968824907	0.487003185262193	0.434219654375903	45
Chr02	37900000	lob0_bic1	355	0.0440043669124676	0.167470926972796	0.555592522764641	0.842054675043203	0
Chr02	3.8e+07	lob0_bic1	497	0.00834044451218808	0.0463068365939305	0.965014947907695	0	378
Chr02	38100000	lob0_bic1	163	0.0376250445797045	0.168843122400698	0.562134207077584	1	0
Chr02	38200000	lob0_bic1	201	-0.0991054816453228	0.0501094490604962	0.386236212159601	0.999999902036238	0
Chr02	38300000	lob0_bic1	479	-0.349120392866754	0.170591516102218	0.603978756505982	0.380596712560088	233
Chr02	38400000	lob0_bic1	277	0.0818624017085436	0.311733756528019	0.161131061242066	0.9282362541852	0
Chr02	38500000	lob0_bic1	230	0.130121808888832	0.1739146220341	0.370108919841837	0.999985155016135	0
Chr02	38600000	lob0_bic1	560	-0.00194950505715485	0.000438454831008425	0.359432868247671	2.9673922435315e-05	368
Chr02	38700000	lob0_bic1	688	-0.0185224441098244	0.126029592741859	0.314880648341215	2.23155754827709e-17	378
