X.Chr01.	X.6e.05.	X.mue0_bic1.	X.54.	X..0.0624889687553519.	X.0.00115764091075741.	X.0.451268699039781.	X.0.351851851851852.	X.0.019443261560039.	X.210.	X.0.362665872508885.
Chr01	1.9e+07	mue0_bic1	78	-0.00445282948244481	0.000469703337640713	0.221145638685725	0.210526315789474	0.304614886466571	0	0.0405708873475583
Chr01	19100000	mue0_bic1	146	-0.0195327532252969	0.00332609933662387	0.586449827865738	0.602889027951606	0.174150058525038	2	0.0668784378959738
Chr01	19200000	mue0_bic1	79	-0.0172245730439167	0.0037295792853267	0.359611528278112	0.358974358974359	0.246327166040467	0	0.0556940510655786
Chr01	19300000	mue0_bic1	204	-0.32912166867146	0.140643477352647	0.391872808841072	0.320197044334975	0.024864450605049	127	0.173295363582979
Chr01	19400000	mue0_bic1	524	-0.0159157411990724	0.0225090080635296	0.258577293058151	0.262042389210019	0.332274480882322	2	0.0209478258797015
Chr01	19500000	mue0_bic1	763	-0.0193641953287173	0.0179328966980892	0.391147908323925	0.392975716182888	0.21247344714264	1	0.028553838347593
Chr01	19600000	mue0_bic1	426	0.0164061236450439	0.0650379733938788	0.676033066576629	0.677804295942721	0.366474014063301	1	0.0127031885835704
Chr01	19700000	mue0_bic1	175	0.0352108530354168	0.0372978646985548	0.0436776147043287	0.0342857142857143	0.272141475285295	16	0.0360018507506125
Chr01	19900000	mue0_bic1	21	0.0378182654137112	0.0255975448440649	0.261837464030446	0.25	0.355628309195782	0	0.0466759014614977
Chr01	2e+07	mue0_bic1	235	0.0560877215354469	0.0222149574283277	0.74804551742604	0.784016271085237	0.0670893298426218	1	0.0743079568752824
Chr01	20100000	mue0_bic1	333	0.0238389004863196	0.0206146358406256	0.679331826041296	0.684049079754601	0.239262370449104	0	0.0327860164277642
Chr01	20200000	mue0_bic1	260	-0.211113114831559	0.0304277864660958	0.559075497671101	0.543381944217376	0.0368224878687834	206	0.238984810483287
Chr01	20300000	mue0_bic1	162	-0.353182716571748	0.141515350591844	0.304357389715234	0.270440251572327	0.0796668038936435	126	0.185390694763304
Chr01	20400000	mue0_bic1	53	-0.0691480847000122	0.0238535504940888	0.431002775674177	0.448979591836735	0.185655966213614	0	0.0884084761491689
Chr01	20500000	mue0_bic1	65	0.136973041731906	0.0688980799659801	0.501717091993766	0.461538461538462	0.142031344205375	0	0.103043785674821
Chr01	20700000	mue0_bic1	184	0.0180160179488006	0.0174191199929135	0.0944209758530376	0.0934065934065934	0.221445673760467	0	0.0269547907992931
Chr01	20800000	mue0_bic1	311	0.0756145445443598	0.133337996851575	0.258341778623547	0.263665594855305	0.141624092313044	0	0.0408901442370429
Chr01	20900000	mue0_bic1	101	0.169891466008739	0.0320037802837388	0.296749984998539	0.237623762376238	0.0732743033478143	56	0.187525869987657
Chr01	2.1e+07	mue0_bic1	124	-0.139257566893929	0.155835208454047	0.473454941466196	0.491803278688525	0.18502268936348	0	0.0696588459108586
Chr01	21100000	mue0_bic1	279	0.0487387985252075	0.0125850749074206	0.316709684934054	0.347670250896057	0.0677356722662364	29	0.0857901015200707
Chr01	21200000	mue0_bic1	364	0.105495550259537	0.234848593482754	0.424365357716565	0.399138679198939	0.103986182411204	0	0.0429863356129897
Chr01	21300000	mue0_bic1	480	-0.0370172573694161	0.221616240807358	0.610985557806124	0.618143459915612	0.28448537308164	0	0.015527220187874
Chr01	21400000	mue0_bic1	631	-0.0485586214571158	0.261889322470651	0.603753204635853	0.611111111111111	0.225056397933689	0	0.0187368990973066
Chr01	21500000	mue0_bic1	302	-0.212325055949061	0.233987047302337	0.833816286310694	0.88796536602828	0.0451910384692887	36	0.0866753499490634
Chr01	21600000	mue0_bic1	143	-0.227810738792069	0.0656258218312604	0.709754948647066	0.832750582750583	0.0161842426960307	59	0.175601038521524
Chr01	21700000	mue0_bic1	417	-0.00906686562572879	0.00127847359520769	0.701273676986433	0.695443645083933	0.0891760192070857	0	0.0500727637828067
Chr01	21800000	mue0_bic1	234	0.0444329842143662	0.00475611194561388	0.702593257830028	0.750536480686695	0.0707481641992597	42	0.127224195532826
Chr01	21900000	mue0_bic1	274	-0.0351401597995598	0.123240378711006	0.472112609507904	0.474264705882353	0.302072432223448	0	0.019765940564735
Chr01	2.2e+07	mue0_bic1	296	0.0185428983771216	0.0449874143156865	0.382634952646311	0.382004658241859	0.331566167704994	0	0.0172632423362501
Chr01	22100000	mue0_bic1	237	0.0184584862819697	0.0105447845584297	0.363004413962959	0.365957446808511	0.221901148030955	0	0.0354950255171312
Chr01	22200000	mue0_bic1	210	0.0824979289971386	0.0124203992191084	0.257702217421443	0.230384615384616	0.0429892137952546	100	0.146172452537788
Chr01	22300000	mue0_bic1	217	-0.0428116088720811	0.0462549763064039	0.500322358988781	0.5	0.248646427626197	2	0.0393072429246304
Chr01	22400000	mue0_bic1	110	0.00531394935911134	0.00107995395428968	0.136522642252938	0.12962962962963	0.359431606095086	2	0.0319304513108376
Chr01	22500000	mue0_bic1	170	-0.1294180743477	0.0811123702369973	0.295365812125067	0.297619047619048	0.0857704110969989	4	0.0897308232874047
Chr01	22600000	mue0_bic1	237	0.00969291513260668	0.00305751134877702	0.2996688405434	0.303608135886617	0.236445339730322	2	0.0346147051407995
Chr01	22700000	mue0_bic1	560	0.0887715388702656	0.0421076642527727	0.225859730833783	0.214028776978417	0.110305344322278	57	0.0854246952084185
Chr01	22800000	mue0_bic1	405	0.0705776113487952	0.0538097404377621	0.189203441673732	0.173697270471464	0.17170095405803	32	0.0600795640144972
Chr01	22900000	mue0_bic1	155	-0.0489925056946352	0.0306549870677318	0.664275267500712	0.686274509803922	0.172780164947937	1	0.0552547156460426
Chr01	2.3e+07	mue0_bic1	135	-0.0556934943205183	0.0334549870159733	0.618725973186819	0.639097744360902	0.163613624971522	1	0.0601262750934357
Chr01	23100000	mue0_bic1	134	-0.054609592041082	0.0195827197507926	0.561895764498058	0.597014925373134	0.121912311587946	0	0.0770588800658795
Chr01	23200000	mue0_bic1	59	0.0590595773344337	0.0251759618880574	0.278526061429345	0.271956856702619	0.210301785740621	0	0.0735000379730487
Chr01	23300000	mue0_bic1	110	0.0187161661581171	0.00896798665934376	0.352242196508913	0.354545454545455	0.340340809608052	0	0.0390265068397492
Chr01	23400000	mue0_bic1	309	-0.0211967985420848	0.0134272048978148	0.425477405158367	0.435215946843854	0.236830350651906	1	0.0361216623922711
Chr01	23500000	mue0_bic1	27	-0.260925152274783	0.198376628764085	0.217181296070185	0.230769230769231	0.131187466849816	0	0.115680713320217
Chr01	23700000	mue0_bic1	59	0.494203522094931	0.107064122290051	0.346034062705726	0.169491525423729	0.0137005987280418	63	0.298245651887532
Chr01	23800000	mue0_bic1	123	0.0339793019120927	0.00755414541590341	0.370201630403049	0.355932203389831	0.304368360338505	18	0.0771990661835478
Chr01	23900000	mue0_bic1	267	0.0613904966692552	0.0704932789841208	0.084300331293852	0.0873015873015873	0.104315624723042	8	0.045658070674044
Chr01	2.4e+07	mue0_bic1	74	0.0177207199728625	0.00369631126164214	0.117567269850413	0.10958904109589	0.288447892040288	5	0.0575555701178214
Chr01	24400000	mue0_bic1	90	-0.00768317244029993	0.000377702948602893	0.538763184103946	0.533333333333333	0.199394711423044	3	0.0780648730977851
Chr01	24500000	mue0_bic1	122	0.0163272975946701	0.00177040263215842	0.583383194583652	0.6	0.230112756659328	7	0.0766246582301879
Chr01	24600000	mue0_bic1	61	-0.00895125781209164	0.000775737102380126	0.295314161113501	0.295081967213115	0.233214748647997	0	0.0634624813917186
Chr01	24700000	mue0_bic1	55	0.124058254850457	0.175289590702109	0.175746343842492	0.163636363636364	0.244129486474887	1	0.0585110469651922
Chr01	24800000	mue0_bic1	247	0.81637285702277	0.464063356912923	0.34139920315852	0.417851617787433	0.0189749519597725	252	0.236641104250467
Chr01	24900000	mue0_bic1	118	0.033557577462797	0.0224522211626136	0.0330522441787597	0.0172413793103448	0.184464631528058	1	0.0442233064815099
Chr01	2.5e+07	mue0_bic1	173	0.607421593090923	0.531342603138911	0.233712122910901	0.194117647058824	0.0148214121657043	177	0.164548213702544
Chr01	25100000	mue0_bic1	124	0.400531400143175	0.118688083144519	0.319893714204973	0.18623787044322	0.00651205695308358	71	0.22957430380481
Chr01	25200000	mue0_bic1	47	0.611024827463564	0.21967416367315	0.356236964093036	0.230676328502415	0.0708970971787956	53	0.257430281360146
Chr01	25300000	mue0_bic1	36	-0.140322828870747	0.139521440981115	0.491222493486733	0.485714285714286	0.239314784480983	0	0.0741819285910222
Chr01	25400000	mue0_bic1	356	0.00997101664359421	0.00220043352266938	0.116654506745213	0.115330748536161	0.264832501762729	4	0.0419735381961666
Chr01	25500000	mue0_bic1	434	-0.0207994839890781	0.00741306242578027	0.026508183525079	0.0209302325581395	0.207335520862533	4	0.0477028138101742
Chr01	25600000	mue0_bic1	339	-0.0297461858916081	0.013619136231276	0.177255765645955	0.177177177177177	0.113846146356786	2	0.0503322993262622
Chr01	25700000	mue0_bic1	689	-0.00506495689308559	0.0120406110458503	0.402871585068821	0.401470588235294	0.361266236807849	0	0.00911468690439926
Chr01	25800000	mue0_bic1	823	0.0646889244743781	0.0553171210409085	0.436938396868252	0.429012237482453	0.0516666992348655	1	0.0543113266114965
Chr01	25900000	mue0_bic1	288	-0.0828719118339633	0.123938013061586	0.352094764590938	0.355400696864112	0.225727001396969	0	0.0464831293916999
Chr01	26100000	mue0_bic1	58	-0.161578526158137	0.0394208070136465	0.373764508626528	0.413793103448276	0.112605298431321	9	0.160698251764139
Chr01	26200000	mue0_bic1	37	-0.15411700136578	0.0203528690300731	0.720625749139592	0.780193236714976	0.0916667777379227	20	0.213318242317761
Chr01	26300000	mue0_bic1	87	-0.0978625721902952	0.0293240562731866	0.604284686981072	0.609195402298851	0.200843055453009	7	0.112848260604217
Chr01	26400000	mue0_bic1	72	-0.0433328384961131	0.0267525891090379	0.297561714962433	0.298507462686567	0.25998365300222	0	0.0523147908849335
Chr01	26500000	mue0_bic1	118	-0.0270738028509227	0.0348214940936828	0.0485092537134041	0.0423728813559322	0.222845085056078	0	0.0286494194869105
Chr01	26600000	mue0_bic1	103	0.0232537784141718	0.00394963615744074	0.0525267750083309	0.0388349514563107	0.220758753397158	9	0.0730643037018803
Chr01	27300000	mue0_bic1	35	-0.0731726759195055	0.0113251568906057	0.31131729214221	0.371428571428571	0.131311516692222	0	0.135774148867482
Chr01	27400000	mue0_bic1	87	-0.0921129556154495	0.00914904502335794	0.388733646542239	0.482758620689655	0.0226468182548649	74	0.190161721526689
Chr01	27500000	mue0_bic1	63	-0.0712374768127611	0.00408828360023687	0.49218587317017	0.587301587301587	0.0390056167650825	78	0.220002839610216
Chr01	27600000	mue0_bic1	32	-0.0901812405301579	0.00416070651439669	0.62245089429148	0.75	0.0498019583955395	66	0.276072360648176
Chr01	27700000	mue0_bic1	38	0.0773605947727412	0.014223048506796	0.430331130735833	0.421052631578947	0.193625635880104	0	0.128089555812493
Chr01	27800000	mue0_bic1	463	-0.0186506563639722	0.0103194059506593	0.171472839904408	0.172527727325424	0.251524760493298	12	0.0362540923591651
Chr01	27900000	mue0_bic1	367	0.0224541336997532	0.00830351907796312	0.0929043074046362	0.0958904109589041	0.0947376680931973	13	0.0486581368447992
Chr01	2.8e+07	mue0_bic1	52	-0.0129982887456801	0.0019290031103726	0.336816646967122	0.34	0.280098632058712	0	0.0584399696039629
Chr01	28200000	mue0_bic1	33	-0.0462862343056742	0.0145018808960249	0.363714753117698	0.366666666666667	0.277632761683394	0	0.0758979328434558
Chr01	28300000	mue0_bic1	48	0.0793184546917244	0.00335598151739361	0.769732330944943	0.9375	0.0117775905488491	169	0.270367652035713
Chr01	28400000	mue0_bic1	22	-0.163554353043038	0.0201334982598071	0.844410718753438	0.909090909090909	0.125845643475708	87	0.227610740575318
Chr01	2.9e+07	mue0_bic1	115	-0.159533785839639	0.0572927926140994	0.113301054294385	0.0434782608695652	0.0396708477825307	58	0.131611227827969
Chr01	29100000	mue0_bic1	115	0.177059843531601	0.136413869803694	0.156522825487432	0.148474446987033	0.0697843586084286	11	0.0946631771815268
Chr01	29200000	mue0_bic1	185	0.0624354922316475	0.0263454040176926	0.0740041190872594	0.0597826086956522	0.144131018405653	13	0.0759572746029593
Chr01	29300000	mue0_bic1	25	0.0114540848798432	0.00207246460672854	0.221643886932198	0.227272727272727	0.333177000266115	0	0.0496829186738132
Chr01	29400000	mue0_bic1	87	0.0337872931481635	0.00507883447840788	0.188215120967212	0.17157275021026	0.131507332191735	4	0.0936184907373747
Chr01	29600000	mue0_bic1	254	-0.667368530429403	0.38104460194293	0.211689384587281	0.0365293420272673	0.000661830716259804	332	0.213485352109918
Chr01	29700000	mue0_bic1	46	-0.226331500466798	0.216576661557709	0.10776319969669	0.0888888888888889	0.131354819326745	0	0.0960349777813539
Chr01	29800000	mue0_bic1	97	0.356227513479327	0.135006857700026	0.147042313275941	0.0824742268041237	0.0292158605809499	45	0.191443140513508
Chr01	29900000	mue0_bic1	23	0.298947283718308	0.08752566885507	0.280073417003658	0.217391304347826	0.211878569277571	6	0.199534114348781
Chr01	3e+07	mue0_bic1	239	0.0332250628548444	0.0207684027070864	0.0514857346132558	0.0420168067226891	0.182255111231405	6	0.045525479440872
Chr01	30100000	mue0_bic1	42	-0.0958586443452542	0.0699402510755711	0.105068890613545	0.0952380952380952	0.200444162121288	1	0.071574439280373
Chr01	30200000	mue0_bic1	215	-0.00774665703615562	0.000207588603300319	0.213528360769059	0.214285714285714	0.133583437969443	44	0.106170250188792
Chr01	30300000	mue0_bic1	103	0.206172645928318	0.079939679388904	0.217652433069564	0.17	0.0809527291296128	33	0.143992578433471
Chr01	30400000	mue0_bic1	432	0.442827963717684	0.115665977489641	0.401192421368643	0.363421955403088	0.0262213936450912	236	0.257112083007211
Chr01	30500000	mue0_bic1	228	0.0106143834265252	0.00111902201900942	0.0368581371849237	0.0263157894736842	0.188049305165211	17	0.0626564407403808
Chr01	30600000	mue0_bic1	110	0.0126120651496214	0.000877622088196326	0.15834538982211	0.128440366972477	0.122783717084979	12	0.0840664480358075
Chr01	30700000	mue0_bic1	76	-0.018260397336493	0.0061577405777014	0.183538417763401	0.175675675675676	0.293962417224686	1	0.0459504526873011
Chr01	30800000	mue0_bic1	82	0.239523425526935	0.060462872360444	0.237373207647615	0.308641975308642	0.00705280927668872	40	0.192350744541041
Chr01	30900000	mue0_bic1	100	0.0170575730363689	0.00248005791870415	0.0639388285525225	0.0303030303030303	0.127423278064892	10	0.0676357940331794
Chr01	3.1e+07	mue0_bic1	102	0.00320671158980154	0.00173546408785113	0.0606447790352093	0.0612244897959184	0.321014794013169	0	0.0151999567062808
Chr01	31100000	mue0_bic1	98	0.0289621944136949	0.0108358984611538	0.0876868149396069	0.0721649484536082	0.187410002763936	7	0.0549400773106861
Chr01	31200000	mue0_bic1	40	-0.0309742821064018	0.00198376350927075	0.363091403200868	0.325	0.155373294164762	0	0.137324038200017
Chr01	31400000	mue0_bic1	23	0.0651554540768423	0.00835642516293216	0.20381374625681	0.181818181818182	0.161020163487672	0	0.140744287501058
Chr01	31500000	mue0_bic1	30	0.149089523050661	0.0237725611341263	0.119930442731939	0.0350985221674877	0.153524408483272	30	0.190941092914928
Chr01	31700000	mue0_bic1	31	0.228044831269264	0.0714925682480444	0.162245590510782	0.0967741935483871	0.136515448308055	16	0.168414720558095
Chr01	31800000	mue0_bic1	112	0.00435116564162607	5.85283837510776e-05	0.0509988323917259	0.018018018018018	0.0959530411438405	29	0.112308497184239
Chr01	3.2e+07	mue0_bic1	43	-0.67007320145219	0.243155059961802	0.432654972292015	0.547619047619048	0.0386842112775083	12	0.268331005903743
Chr01	32200000	mue0_bic1	54	0.116851022671847	0.030173695357219	0.0816228089000203	0.0555555555555556	0.246096332957352	19	0.132833780237408
Chr01	32400000	mue0_bic1	28	0.0947220459610088	0.0280278834817289	0.894280621397023	0.962962962962963	0.0795207440919387	87	0.111723924721005
Chr01	32700000	mue0_bic1	71	-0.150226451168685	0.175220412268952	0.842116221197739	0.857142857142857	0.133833388925544	0	0.0708670450202511
Chr01	32800000	mue0_bic1	289	-0.0107361889743735	0.00569007530159538	0.402249692622073	0.407665505226481	0.341313910668892	0	0.0281048586491323
Chr01	32900000	mue0_bic1	316	-0.0397010061159759	0.0550977166772489	0.0414703323595408	0.0317460317460317	0.140943741689617	4	0.033398347362205
Chr01	3.3e+07	mue0_bic1	215	-0.106052965704575	0.048846656462748	0.405330075828501	0.446814218645205	0.108054065042192	41	0.0947535875219674
Chr01	33100000	mue0_bic1	70	0.0378882623944931	0.0158992982504507	0.323508494589184	0.333333333333333	0.251956499209678	0	0.0593343208082926
Chr01	33200000	mue0_bic1	84	0.0429914127897361	0.0121520845149302	0.0544522348034589	0.0357142857142857	0.11973644389218	4	0.0770099057148829
Chr01	33300000	mue0_bic1	80	0.0661641505756367	0.0190346067450297	0.12626524536191	0.113924050632911	0.173069525426479	7	0.0946980534652478
Chr01	33400000	mue0_bic1	75	-0.00220000295239564	4.06724489255038e-05	0.170467184014251	0.16	0.205310270026734	0	0.0681182320239985
Chr01	33600000	mue0_bic1	104	0.0251831588979409	0.0116355161743794	0.11019521349929	0.0970873786407767	0.146224325743034	1	0.0461007131557056
Chr01	33700000	mue0_bic1	93	-0.036785022684934	0.0149529881501601	0.20317003899697	0.2	0.260298314454153	3	0.0594014845270116
Chr01	33800000	mue0_bic1	45	-0.29529894465254	0.262313059085932	0.515495454781634	0.538461538461538	0.157360981413315	0	0.113852403657398
Chr01	33900000	mue0_bic1	30	-0.145867661191189	0.0479317760632427	0.334291523809265	0.333333333333333	0.206846138433592	0	0.131564137797737
Chr01	3.4e+07	mue0_bic1	141	0.0144001030084658	0.000350944593039006	0.205455404809255	0.203639056384217	0.0991284827210408	28	0.151787702015559
Chr01	34100000	mue0_bic1	164	-0.108514356153914	0.119450787095304	0.104623566429577	0.105920031055901	0.0775636438497867	2	0.0619987531001613
Chr01	34200000	mue0_bic1	386	0.0489566073271257	0.0864561885761434	0.0802633767036575	0.0704960835509138	0.110560761970295	7	0.0328778595593372
Chr01	34300000	mue0_bic1	70	-0.451426342983559	0.262709334049005	0.251857221559117	0.196969696969697	0.0807239327324098	36	0.173915949478288
Chr01	34400000	mue0_bic1	22	-0.276636747892601	0.124191346645266	0.291870619711054	0.333333333333333	0.143308907845962	0	0.155008126572922
Chr01	34500000	mue0_bic1	58	-0.154019209626637	0.219742380145697	0.167437605859837	0.163636363636364	0.203283559526451	0	0.0648796119095845
Chr01	34600000	mue0_bic1	64	0.0284192263342554	0.0164797753060255	0.147015910883159	0.140625	0.282710218589006	0	0.0437146366488295
Chr01	34700000	mue0_bic1	123	-0.095748133246626	0.131721702729421	0.160697292997492	0.175219298245614	0.126623628985478	0	0.0520945046214497
Chr01	34900000	mue0_bic1	267	-0.157095123006065	0.195021365926581	0.0689983731767832	0.0340909090909091	0.0130198704319095	47	0.0702444264498047
Chr01	3.5e+07	mue0_bic1	134	0.0341403104080227	0.11782929741704	0.044557401096863	0.037593984962406	0.275066854301063	0	0.0196395298275615
Chr01	35100000	mue0_bic1	44	0.153119109694613	0.0781288480735503	0.177753551685313	0.15625	0.195054372370231	0	0.108171773419297
Chr01	35200000	mue0_bic1	156	-0.0602114273593509	0.0875240950764322	0.049985572312418	0.0423174872665534	0.0532356736740695	0	0.0401888309417449
Chr01	35300000	mue0_bic1	270	-0.118950135938434	0.182708183447652	0.235729972092091	0.257083833705038	0.147208377851982	7	0.0549510769069867
Chr01	35400000	mue0_bic1	78	0.0789132994296157	0.0918491846995982	0.0824841925552893	0.0649350649350649	0.141725005766068	0	0.0514165359964052
Chr01	35500000	mue0_bic1	40	-0.0458377767329458	0.0276987155789692	0.238075614199134	0.230769230769231	0.282465247697658	0	0.0543856088225185
Chr01	35600000	mue0_bic1	162	0.0118191130461216	0.000370687017191217	0.640179649340053	0.662337662337662	0.104345623070588	22	0.121219214042441
Chr01	35800000	mue0_bic1	43	-0.170775607126813	0.0640831398158538	0.495807655937957	0.455357142857142	0.163466192036814	0	0.133212264788026
Chr01	35900000	mue0_bic1	359	-0.237466676606171	0.0647348286504866	0.229852807207086	0.126584532117932	0.00644334539407115	255	0.18429940705764
Chr01	3.6e+07	mue0_bic1	269	-0.0807858029465928	0.101309333969762	0.388184772668993	0.397769516728625	0.157098958084447	1	0.0501187903988217
Chr01	36100000	mue0_bic1	398	-0.316978631346374	0.155160623735341	0.485097456126072	0.590452261306533	0.00819001228537714	173	0.158902047263028
Chr01	36200000	mue0_bic1	303	-0.10086757690727	0.0368314866469441	0.469693563434505	0.455335608646188	0.0500023446958991	42	0.103784435819184
Chr01	36300000	mue0_bic1	161	-0.0630336637030038	0.0220382572651757	0.496666152338483	0.493416493416494	0.102590779155039	0	0.083844425093986
Chr01	36400000	mue0_bic1	201	-0.104681874229314	0.166672500497983	0.409579979864985	0.401525858458961	0.171605080810791	0	0.0506325475585147
Chr01	36500000	mue0_bic1	269	-0.150590428227098	0.281796988016773	0.329780140139572	0.314606741573034	0.0984909758344137	0	0.0560169501576731
Chr01	36600000	mue0_bic1	190	0.0113322221863631	0.0135336891019034	0.376686669590476	0.375661375661376	0.33779387635793	0	0.0192352240060702
Chr01	36700000	mue0_bic1	112	-0.137279769050628	0.271879446492063	0.247060614661069	0.243243243243243	0.186934439634028	0	0.0519886591323888
Chr01	36800000	mue0_bic1	302	0.0175607302529593	0.0639918789101255	0.4477036186954	0.445182724252492	0.34943342775275	0	0.0137078835364232
Chr01	36900000	mue0_bic1	202	0.158405309692641	0.315819756660205	0.313084801078271	0.309228855721393	0.147534577772077	0	0.0556596348339448
Chr01	3.7e+07	mue0_bic1	459	-0.0555295889951978	0.0485939395393038	0.544388067244337	0.549892712144368	0.170467860145173	1	0.0497420488475836
Chr01	37100000	mue0_bic1	347	0.00251486917588436	0.000271608438879456	0.542263383287173	0.534104888858929	0.217060019237654	0	0.0301324214645429
Chr01	37200000	mue0_bic1	252	-0.00656301564167031	0.00110713502699057	0.520638277876229	0.516	0.257184112753046	0	0.0389487396615904
Chr01	37300000	mue0_bic1	298	0.0222175979216078	0.149120716350386	0.166578160739829	0.168350168350168	0.327452284477243	0	0.0113610475474449
Chr01	37400000	mue0_bic1	487	0.46710313573077	0.33887691337156	0.231541410128824	0.198347107438017	0.0211869008695699	299	0.158446283376666
Chr01	37500000	mue0_bic1	253	-0.0155640748743554	0.00928582168679743	0.891911553843153	0.895582329317269	0.358965490321946	4	0.0318935899761481
Chr01	37600000	mue0_bic1	399	-0.000153038608471378	2.71566033842741e-05	0.786075682872062	0.78643216080402	0.414182369684782	0	0.00579900587159223
Chr01	37700000	mue0_bic1	220	0.0141279402200994	0.00709078108944042	0.282711552447883	0.273972602739726	0.253972000489582	0	0.0331300487408526
Chr01	37800000	mue0_bic1	517	0.190370402827748	0.219279227297334	0.134494038202838	0.127326272974943	0.0688218236932046	144	0.0802769655545441
Chr01	37900000	mue0_bic1	243	-0.049185078653102	0.0228730133851142	0.466671926579861	0.476694496812999	0.132958351672299	1	0.0642187641041052
Chr01	3.8e+07	mue0_bic1	505	0.0277376708697945	0.0105268165797538	0.513026981924019	0.503525774203799	0.17900269431748	12	0.053384075714811
Chr01	38100000	mue0_bic1	368	0.000562219494075653	1.53511395934428e-05	0.145184621025371	0.145404937528226	0.269935507019859	1	0.0283351720938284
Chr01	38200000	mue0_bic1	78	0.0313953129942248	0.0152093314301529	0.717872306844738	0.730769230769231	0.237081669854963	0	0.0502689738876695
Chr01	38300000	mue0_bic1	161	-0.0418907491348606	0.0551763683168241	0.559679721400253	0.563291139240506	0.311581346901864	1	0.0352153359653788
Chr01	38400000	mue0_bic1	59	-0.0155095341252108	0.00217208295696348	0.710851209101329	0.711864406779661	0.248586920023883	0	0.0657129272666039
Chr01	38500000	mue0_bic1	457	-0.0168720634499093	0.0116814729807231	0.31229210555012	0.305181299839702	0.313143254935243	2	0.0308254667082245
Chr01	38600000	mue0_bic1	364	0.197118856252653	0.132773845978277	0.381456810415311	0.32122905027933	0.0384763744941513	92	0.106822359878045
Chr01	38700000	mue0_bic1	233	0.0165498775243148	0.00792994585884939	0.879405984511702	0.874458874458874	0.198097019784114	4	0.0366986372939593
Chr01	38800000	mue0_bic1	374	-0.206554392887304	0.114401576208928	0.749917133521583	0.790256658169992	0.0398404277004603	102	0.120589278517889
Chr01	38900000	mue0_bic1	237	0.135512874721734	0.0684707917470544	0.553468744641971	0.59915611814346	0.0919127069509325	19	0.102262910401318
Chr01	3.9e+07	mue0_bic1	376	0.149942661218473	0.123208597978641	0.660914437121995	0.673359521727287	0.0540942887992344	4	0.0843519198986659
Chr01	39100000	mue0_bic1	53	0.293037933899811	0.0659232088808284	0.255878101032624	0.115384615384615	0.0256251560715602	49	0.225369395223085
Chr01	39200000	mue0_bic1	189	-0.192651217039487	0.190417057220227	0.235601486622067	0.192001365343042	0.0151901865567025	2	0.0871784408339847
Chr01	39300000	mue0_bic1	688	-0.103253260335839	0.209646931041265	0.767251405310757	0.772328156317996	0.099479718056945	10	0.044529701546881
Chr01	39400000	mue0_bic1	575	-0.0145627127131859	0.0113874847637565	0.591063731886825	0.589565217391304	0.417966588842272	2	0.0269475100579163
Chr01	39500000	mue0_bic1	194	-0.0102789491148696	0.00648332176489866	0.527521902529679	0.526041666666667	0.474590886705008	2	0.0252081046567905
Chr01	39600000	mue0_bic1	277	-0.00117327458932246	0.000389219178731112	0.797657831587367	0.797101449275362	0.454718361994263	2	0.011743371880345
Chr01	39700000	mue0_bic1	164	-0.00491933909651149	0.0343759625286859	0.982111334106445	0.981707317073171	0.401318935887772	0	0.00523925566392325
Chr01	39800000	mue0_bic1	183	0.000387506094809215	1.78540869895341e-06	0.419518066819343	0.408839779005525	0.367079228458836	8	0.0572664127989054
Chr01	39900000	mue0_bic1	329	-0.0942034609895764	0.403867204648237	0.91996687772311	0.923312883435583	0.0660129360444433	0	0.0292710182002165
Chr01	4e+07	mue0_bic1	205	-0.0918936847150331	0.387816609318114	0.866640484528372	0.853658536585366	0.15854287050638	0	0.0291382005870199
Chr01	40100000	mue0_bic1	327	-0.387462290391265	0.369396753440831	0.54204568724645	0.596598184424271	0.00260391344310219	10	0.12588476380871
Chr01	40200000	mue0_bic1	446	-0.125048076032073	0.271889403881488	0.289276335830208	0.303269103665667	0.0675833150732846	2	0.04735557758798
Chr01	40300000	mue0_bic1	446	-0.0574127606497539	0.0586108220496033	0.603249515956206	0.617117117117117	0.203325876969209	2	0.046828450627208
Chr01	40400000	mue0_bic1	378	-0.0963421575752768	0.164997964352573	0.712895717460171	0.732620320855615	0.151708518573919	2	0.0468346565843742
Chr01	40500000	mue0_bic1	377	-0.129211821920536	0.132441216672313	0.715993566705111	0.745901639344262	0.0750428159067289	52	0.0701101561594107
Chr01	40600000	mue0_bic1	80	-0.109915790975066	0.211325948868058	0.823141559601859	0.8375	0.205869246640396	0	0.0472143419196285
Chr01	40700000	mue0_bic1	286	-0.0298370184022011	0.148782276157093	0.950758086031691	0.954385964912281	0.209041075078916	0	0.015274608508966
Chr01	40800000	mue0_bic1	532	0.00538221500984756	0.000902449112263712	0.972391443289299	0.981078507189093	0.106193455264373	28	0.0353785433114822
Chr01	40900000	mue0_bic1	501	0.0221589966281782	0.0102157046061876	0.943230102464793	0.963150616042243	0.0258374588159078	34	0.0432918548096083
Chr01	4.1e+07	mue0_bic1	369	0.0722656586628969	0.0138044594514073	0.838489270426601	0.880758807588076	0.0060415116116741	182	0.121454197231156
Chr01	41100000	mue0_bic1	391	-0.0307674135793568	0.106874167695789	0.958239228523934	0.953667876924708	0.133107698802743	0	0.0185842432671775
