X.Chr01.	X.0.	X.ste0_bic1.	X.3.	X.0.0850089143067127.	X.0.00103304683087266.	NA_character_.	NA_character_..1	NA_character_..2
Chr05	2.8e+07	ste0_bic1	81	0.110358100654219	0.0328178129562599	0.210592679786586	0.999999692258682	0
Chr05	28100000	ste0_bic1	129	-0.422192444036744	0.286374675472163	0.144414258759332	0.909226084216645	0
Chr05	28200000	ste0_bic1	86	-0.00135898047112981	0.000102225378158724	0.036485362618678	0.989781316796148	0
Chr05	28400000	ste0_bic1	38	0.0910647152278607	0.0198431785669664	0.09852340323028	0.99991929138047	0
Chr05	28500000	ste0_bic1	142	0.143903581587335	0.0295514548015406	0.102448788566705	0.840707930675834	35
Chr05	28600000	ste0_bic1	45	0.00490551930307209	0.000423271907366214	0.024002414895955	0.97625554410174	0
Chr05	28700000	ste0_bic1	47	0.207207086322488	0.0493193393005473	0.147699483422544	0.99998803853228	0
Chr05	28800000	ste0_bic1	10	0.34429330620713	0.115098047695476	0.674529688418577	1	0
Chr05	28900000	ste0_bic1	3	0.11048783185713	0.0149442419971328	NA	NA	NA
Chr05	2.9e+07	ste0_bic1	1	0.118756093376654	0.00226869176118781	NA	NA	NA
Chr05	29100000	ste0_bic1	15	0.00772348197604591	9.05677781718351e-05	0.404805401829211	1	0
Chr05	29200000	ste0_bic1	23	-0.0144347467688912	0.000680454239061952	0.524533470709012	1	0
Chr05	29300000	ste0_bic1	88	0.0165783694115262	0.000591161437187992	0.239035758438349	0.999999652706182	0
Chr05	29400000	ste0_bic1	83	0.173924299560996	0.0782927937443471	0.479487217879671	1	0
Chr05	29500000	ste0_bic1	58	0.0221856567865586	0.00273640761392764	0.62278521305979	1	0
Chr05	29600000	ste0_bic1	222	0.166425035747562	0.0858143598026748	0.380673736328293	0.999991031329898	0
Chr05	29700000	ste0_bic1	149	0.0119703565873163	0.00278937592981986	0.162545481805342	0.99999762109766	0
Chr05	29800000	ste0_bic1	522	-0.0482539608094737	0.0268276783198815	0.49371769743247	0.00990440264029522	318
Chr05	29900000	ste0_bic1	575	-0.0138801655210748	0.00861805235785812	0.372657745885122	0.00264552657684336	377
Chr05	3e+07	ste0_bic1	332	0.00162405651283697	0.000415118290256899	0.388041904389621	0.963288229028259	0
Chr05	30100000	ste0_bic1	108	0.0211538258992938	0.0257915585544538	0.0517960917205995	0.994732914181557	0
Chr05	30200000	ste0_bic1	146	0.113763492111594	0.0476391489421524	0.266580399982907	0.999829004429467	0
Chr05	30300000	ste0_bic1	64	0.0408006239256047	0.00500797583055406	0.196702948760635	0.999999934910884	0
Chr05	30400000	ste0_bic1	151	-0.0102511942570307	0.00116831868025509	0.343190737748477	0.999999999999998	0
Chr05	30500000	ste0_bic1	77	0.00374298823021331	0.000192644229651066	0.566687383353811	1	0
Chr05	30600000	ste0_bic1	19	0.0112067626739127	0.000239380856883664	0.134245081900679	0.999999999652669	0
Chr05	30700000	ste0_bic1	53	-0.0186973960680842	0.00539499638448957	0.117282370652474	0.999988335827299	0
Chr05	30800000	ste0_bic1	272	0.00634059409419533	0.000327931164510569	0.306982199118054	0.965450774453677	2
Chr05	30900000	ste0_bic1	7	-0.0374218227973245	0.00515309496438574	0.0803602922650542	0.999999999997921	0
Chr05	3.1e+07	ste0_bic1	17	0.135985764703784	0.030352996260291	0.156482386401854	1	0
Chr05	31100000	ste0_bic1	23	0.0756695887535883	0.00713450170739647	0.143511898164835	0.999999999969975	0
Chr05	31200000	ste0_bic1	45	0.120990193643291	0.0179915693146226	0.164651269688691	0.999999999464476	0
Chr05	31300000	ste0_bic1	64	0.143765081000289	0.0274783477533075	0.143546517083603	0.999223838011764	0
Chr05	31400000	ste0_bic1	5	0.0715963263160931	0.00276519583454654	NA	NA	NA
Chr05	31500000	ste0_bic1	3	-0.0819434819398525	0.00604464623053051	NA	NA	NA
Chr05	31600000	ste0_bic1	2	-0.220784055630888	0.0135414476771873	NA	NA	NA
Chr05	31700000	ste0_bic1	61	-0.0146858927142894	0.00249878197922998	0.150150955513928	0.99999999999771	0
Chr05	31800000	ste0_bic1	432	-0.0187298596312686	0.00848918882599171	0.208465098192475	0.248862392081249	24
Chr05	31900000	ste0_bic1	81	-0.00533376055500366	9.03401065987397e-05	0.518953673198141	1	0
Chr05	3.2e+07	ste0_bic1	260	0.00032109939516239	4.02964400022783e-06	0.730982714324356	0.999999999989373	0
Chr05	32100000	ste0_bic1	214	0.213846817193487	0.0472641243877984	0.398096191635323	0.936321403437257	0
Chr05	32200000	ste0_bic1	131	0.0635604277828223	0.0208113998253964	0.341994949454554	0.99999999989297	0
Chr05	32300000	ste0_bic1	212	-0.221110668204967	0.0241577303749363	0.435630675472641	0.808109917897132	0
Chr05	32400000	ste0_bic1	219	-0.096889016519892	0.0423268008729689	0.392446135634873	0.980243873501462	0
Chr05	32500000	ste0_bic1	271	-0.126716181685681	0.045130583332431	0.45372792947025	0.89829227693804	6
Chr05	32600000	ste0_bic1	201	-0.0477914742289376	0.0259821303855026	0.602858409833216	1	0
Chr05	32700000	ste0_bic1	100	-0.329540346828851	0.130391157193282	0.60979307154624	1	0
Chr05	32800000	ste0_bic1	236	-0.0228631800564751	0.00288688530318483	0.680068008489587	0.999999999999975	0
Chr05	32900000	ste0_bic1	192	0.395681017716279	0.17434791167931	0.37862878443099	0.998208528540258	0
Chr05	3.3e+07	ste0_bic1	140	0.100569495685219	0.181878014256408	0.112452887573367	0.993028544163486	0
Chr05	33100000	ste0_bic1	118	-0.0606843423255747	0.0349777855492679	0.536206730225705	1	0
Chr05	33200000	ste0_bic1	260	0.0192319496877665	0.00457085088489205	0.171218978041999	0.837904910596375	0
Chr05	33300000	ste0_bic1	150	-0.0851747256598126	0.0301775702652552	0.239980099193084	0.998971829555905	0
Chr05	33400000	ste0_bic1	482	0.0401524045110362	0.0179626274748418	0.448936863235426	0.0603352671166025	240
Chr05	33500000	ste0_bic1	108	-0.0198151981100449	0.00862261679146949	0.437452466346883	1	0
Chr05	33600000	ste0_bic1	72	0.0722280053645709	0.0858252997581404	0.564615069452062	1	0
Chr05	33700000	ste0_bic1	22	-0.0481801669668069	0.00778976611224578	0.579601721957612	1	0
Chr05	33800000	ste0_bic1	27	0.0458755812958452	0.00781753634165964	0.129523763518473	0.999999999993009	0
Chr05	33900000	ste0_bic1	16	-0.0139105149901173	0.000224509620646643	0.444098780408304	1	0
Chr05	34100000	ste0_bic1	29	0.00925630740761226	6.03811911982047e-05	0.40692706895772	1	0
Chr05	34200000	ste0_bic1	145	0.407220151485067	0.135962213773899	0.374880497508546	0.992303629538177	0
Chr05	34300000	ste0_bic1	119	0.0773082379787993	0.0135640209914273	0.210754433773559	0.982566981224223	0
Chr05	34400000	ste0_bic1	99	-0.0551461556994827	0.0136787141827706	0.361576932444518	1	0
Chr05	34500000	ste0_bic1	120	-0.214414069474418	0.0585022419837357	0.34100506260789	0.999999999425516	0
Chr05	34600000	ste0_bic1	72	-0.0172751358533297	0.000648087530699952	0.887582094412171	1	0
Chr05	34700000	ste0_bic1	1	-0.0621767031876824	0.00417948551315586	NA	NA	NA
Chr05	34800000	ste0_bic1	3	-0.130403339009409	0.00996868080516713	NA	NA	NA
Chr05	34900000	ste0_bic1	6	-0.00100359572089726	6.59019096504506e-06	0.0434744268077602	0.999999694406023	0
Chr05	3.5e+07	ste0_bic1	17	-0.0851574239670125	0.00850391399707747	0.206810637360357	1	0
Chr05	35100000	ste0_bic1	14	-0.217195606558744	0.0199023947370428	0.593331440752076	1	0
Chr05	35200000	ste0_bic1	2	-0.0465802074482696	0.000927533974051342	NA	NA	NA
Chr05	35300000	ste0_bic1	2	0.0460443708694108	0.00163122098140013	NA	NA	NA
Chr05	35400000	ste0_bic1	2	0.003035154844539	1.02210764022876e-05	NA	NA	NA
Chr05	35500000	ste0_bic1	13	-0.320434868199153	0.0744195627610978	0.285648588624779	1	0
Chr05	35600000	ste0_bic1	12	-0.0758420741832564	0.0161301319416062	0.210354871465983	1	0
Chr05	35700000	ste0_bic1	4	-0.332292425089243	0.0284264502405013	0.403439153439153	1	0
Chr05	35800000	ste0_bic1	1	-0.0074894081348636	0.000274889189455707	NA	NA	NA
Chr05	35900000	ste0_bic1	4	-0.139599781473799	0.0221277517303876	NA	NA	NA
Chr05	3.6e+07	ste0_bic1	5	0	NaN	0	0	378
Chr05	36100000	ste0_bic1	1	0	NaN	NA	NA	NA
Chr05	36400000	ste0_bic1	2	0.0742255829957927	0.00200759873094167	NA	NA	NA
Chr05	36600000	ste0_bic1	8	-0.0777323860834508	0.00955570912015001	NA	NA	NA
Chr05	36700000	ste0_bic1	2	0.496524017686472	0.0670574591352302	0.55026455026455	1	0
Chr05	36800000	ste0_bic1	2	0.323318643977269	0.0462499717897348	0.596560846560847	1	0
Chr05	36900000	ste0_bic1	95	-0.0615696271820247	0.0289186787675684	0.189183075651624	0.999598302847774	0
Chr05	3.7e+07	ste0_bic1	108	0.185436691256913	0.125147366680134	0.46185979264139	1	0
Chr05	37100000	ste0_bic1	173	-0.0410644257701296	0.0345882128232015	0.277964853472025	0.995853392977624	0
Chr05	37200000	ste0_bic1	53	-0.638120973536033	0.137375960532117	0.376156948163487	1	0
Chr05	37400000	ste0_bic1	21	-0.317706621055426	0.0884424208928397	0.263817281298484	1	0
Chr05	37500000	ste0_bic1	43	0.00109638115020596	1.75611865339381e-05	0.072213351016961	0.998391132052674	0
Chr05	37600000	ste0_bic1	14	0.11677337224299	0.0251864858722646	0.280987751225846	1	0
Chr05	37700000	ste0_bic1	9	-0.031524112285924	0.00364708317901021	0.298273074661963	1	0
Chr05	37800000	ste0_bic1	6	0.0802131113146801	0.010639802264427	NA	NA	NA
Chr05	37900000	ste0_bic1	25	0.139478723174289	0.0488801373626022	0.359150984211574	1	0
Chr05	3.8e+07	ste0_bic1	11	-0.288927019869686	0.0556624519937964	0.686677622788734	1	0
Chr05	38100000	ste0_bic1	9	-0.159647740342164	0.0506633930317751	0.394996640631561	1	0
Chr05	38200000	ste0_bic1	121	-0.0542649967492394	0.0126677045870805	0.556280650652975	1	0
Chr05	38300000	ste0_bic1	211	-0.181258273615012	0.0688641048079903	0.580682100916122	0.999999999681129	0
Chr05	38400000	ste0_bic1	148	0.140613430519349	0.0262549176057101	0.564525705781408	1	0
Chr05	38500000	ste0_bic1	154	-0.178493712818543	0.134519632909355	0.48571935242239	0.999999998620516	0
Chr05	38600000	ste0_bic1	250	-0.0499954723715757	0.0604944966956921	0.0890954856046491	0.880645542849756	1
Chr05	38700000	ste0_bic1	324	-0.0449850759643153	0.0207166709472473	0.262800313468197	0.752092907631825	2
Chr05	38800000	ste0_bic1	144	0.0283297590710602	0.012892941444161	0.371730754807461	0.99999999994826	0
Chr05	38900000	ste0_bic1	130	0.0300980910480322	0.0193778496354298	0.148288789179259	0.999973771279144	0
Chr05	3.9e+07	ste0_bic1	153	0.00345811997449072	0.00485876986273122	0.0162253838297107	0.865766104821588	0
Chr05	39100000	ste0_bic1	324	0.00641777538994606	0.0145562676119165	0.0152656377848192	0.554606821808552	0
Chr05	39200000	ste0_bic1	96	0.12144617042189	0.0622743501600213	0.220594010809173	0.999999999765927	0
Chr05	39300000	ste0_bic1	280	-0.0679689157225051	0.0456481669935524	0.449129132342658	0.995759128254218	0
Chr05	39400000	ste0_bic1	301	0.165333140792065	0.134155184602608	0.277552768080319	0.744220985829153	1
Chr05	39500000	ste0_bic1	484	0.00483106748428961	0.000319581279474514	0.468569359198932	0.0288705092481038	296
Chr05	39600000	ste0_bic1	376	0.00687197789939096	0.0018401767104964	0.276893881451677	0.499825806605464	2
Chr05	39700000	ste0_bic1	135	0.102868651930332	0.0655321752799065	0.502212740480159	1	0
Chr05	39800000	ste0_bic1	299	0.012309621031476	0.0093065685130897	0.0683152975793053	0.782671619267832	3
Chr05	39900000	ste0_bic1	328	0.0938146783661071	0.0418005784022396	0.135086687014012	0.813485686149337	62
Chr05	4e+07	ste0_bic1	378	0.0277585491917269	0.017445416095327	0.406763868971181	0.439668190071433	0
Chr05	40100000	ste0_bic1	444	-0.292717818602908	0.152704254642417	0.232342465926924	0.406846455651801	161
Chr05	40200000	ste0_bic1	460	-0.133699877319649	0.056015711686234	0.183420610293661	0.527336462908973	128
Chr05	40300000	ste0_bic1	216	0.0533301813040936	0.0202027662720047	0.255140286231883	0.978224495422079	0
Chr05	40400000	ste0_bic1	139	0.00671831426627503	0.0015603706183091	0.0577765685595756	0.981580396642339	2
Chr05	40500000	ste0_bic1	84	0.042995045281689	0.0071123011492621	0.220624115927566	0.999999999932755	0
Chr05	40600000	ste0_bic1	45	-0.135311129149489	0.0254602021257666	0.33048973394327	1	0
Chr05	40700000	ste0_bic1	47	-0.350182171486346	0.0467740508173452	0.425465566904531	1	0
Chr05	40800000	ste0_bic1	396	0.126101163363944	0.0319363015318587	0.0743383450116499	0.810514921427989	70
Chr05	40900000	ste0_bic1	388	0.0613140620813409	0.00844936526468008	0.099062894551703	0.763607191262088	67
Chr05	4.1e+07	ste0_bic1	212	0.0224499129649333	0.00216830105834195	0.0634645885192408	0.915332672301614	17
Chr05	41100000	ste0_bic1	139	0.486285655853535	0.0975951275265352	0.364793929039022	0.997007696625764	0
Chr05	41200000	ste0_bic1	206	0.110253427074959	0.0401200901944102	0.163743138373278	0.903544957969613	18
Chr05	41300000	ste0_bic1	49	-0.704427036748961	0.213408229840065	0.399012412820101	1	0
Chr05	41400000	ste0_bic1	47	-0.242946727031147	0.130708719663852	0.469933949220038	1	0
Chr05	41500000	ste0_bic1	139	0.000302092909763863	7.9268815686643e-06	0.0626327426264493	0.994227871581823	0
Chr05	41600000	ste0_bic1	190	0.00871263338229883	0.00604315559845426	0.0220184872607173	0.857250721575702	4
Chr05	41700000	ste0_bic1	309	-0.0248627120636791	0.00176985168838896	0.075612074059494	0.854743793942944	54
Chr05	41800000	ste0_bic1	173	-0.0363928785444838	0.0296040384565312	0.0724365218419993	0.934585126071623	1
Chr05	41900000	ste0_bic1	68	0.0510782485233726	0.00627480257415779	0.14201021725187	0.998904925617548	0
Chr05	4.2e+07	ste0_bic1	15	-0.00519229267389135	6.6646036639265e-05	NA	NA	NA
Chr05	42100000	ste0_bic1	42	-0.0172899343883383	0.000835983635655448	0.804705213958785	1	0
Chr05	42200000	ste0_bic1	38	0.00227692694053694	4.19167004617347e-06	0.8009012769656	1	0
Chr05	42300000	ste0_bic1	2	0.0195083809626829	0.000120134970825298	0.64021164021164	1	0
Chr05	42400000	ste0_bic1	14	0.0193162794142413	0.0193850524458618	0.00596885477837859	0.879848359837535	0
Chr05	42500000	ste0_bic1	3	0.270731794965622	0.0344639104351214	0.493827160493827	1	0
Chr05	42700000	ste0_bic1	1	0.166503478271699	0.00444748955670322	NA	NA	NA
Chr05	42800000	ste0_bic1	43	0.00164119084730151	1.54646436331662e-05	0.543296775622181	1	0
Chr05	42900000	ste0_bic1	23	0.0384416976808555	0.00437361520124554	0.168529672152861	1	0
Chr05	4.3e+07	ste0_bic1	111	-0.0903808308282989	0.0209285541029158	0.261905111734929	0.999999897177169	0
Chr05	43100000	ste0_bic1	176	0.202800155908713	0.195911407686804	0.226900089292566	0.998923169834264	0
Chr05	43200000	ste0_bic1	441	0.0450567205857983	0.0112065400597541	0.184224184632952	0.351167284712348	92
Chr05	43300000	ste0_bic1	574	0.0317988937223168	0.0115681698533618	0.193125524295218	0.103289958357657	161
Chr05	43400000	ste0_bic1	153	0.00498161361981592	3.73464415249557e-05	0.719765680146958	1	0
Chr05	43500000	ste0_bic1	39	0.11682356971217	0.0488541266721742	0.64225359007535	1	0
Chr05	43600000	ste0_bic1	80	0.0601536003969763	0.0390014983701191	0.582298494821099	1	0
Chr05	43700000	ste0_bic1	97	0.0570466313280857	0.0655866929314785	0.509234484583394	1	0
Chr05	43800000	ste0_bic1	216	-0.00806082091575933	0.00101483695983096	0.501909315671324	0.99999999999947	0
Chr05	43900000	ste0_bic1	196	-0.0814798782983669	0.0441548456545313	0.48104114843436	1	0
Chr05	4.4e+07	ste0_bic1	81	-0.0246446171003292	0.00812252579000255	0.763680877266285	1	0
Chr05	44100000	ste0_bic1	30	-0.417523850649244	0.121877417460393	0.403630872420492	1	0
Chr05	44200000	ste0_bic1	119	-0.534402107977346	0.125487492227069	0.353162571684014	0.999362205885432	0
Chr05	44300000	ste0_bic1	8	0.204887502797867	0.0530227100782824	0.408333333333333	1	0
Chr05	44400000	ste0_bic1	74	-0.126455935044804	0.0465493938029795	0.397662309039287	1	0
Chr05	44500000	ste0_bic1	49	0.0746292602404122	0.0099050594835528	0.289920543342107	1	0
Chr05	44600000	ste0_bic1	16	-0.272724248929206	0.033981361298927	0.316790671850196	1	0
Chr05	44700000	ste0_bic1	119	0.039226834635221	0.0183608907064828	0.369356455568265	1	0
Chr05	44800000	ste0_bic1	289	-0.134154254754723	0.036514504889733	0.495770234504729	0.887148939992058	1
Chr05	44900000	ste0_bic1	586	0.0329229290560471	0.0109909716309811	0.424399168751839	0.0140936643484892	346
Chr05	4.5e+07	ste0_bic1	277	-0.0465166474759002	0.0258270941507874	0.450827080970813	0.973988368582068	0
Chr05	45100000	ste0_bic1	432	0.0313701250641196	0.00296631695498809	0.439176711611599	0.459312667971789	135
Chr05	45200000	ste0_bic1	485	-0.152383776952537	0.182800956088077	0.556189379806003	0.000774453314276202	319
Chr05	45300000	ste0_bic1	719	-0.072666252759621	0.155195530080404	0.243222230845883	4.52878587535562e-05	374
Chr05	45400000	ste0_bic1	656	5.32686597391388e-05	3.12646532223835e-08	0.536468113122916	0.00386596587682077	369
Chr05	45500000	ste0_bic1	308	0.0351447885071972	0.00881371318430392	0.426485971841424	0.929045512315859	7
Chr05	45600000	ste0_bic1	255	-0.0511103358373864	0.0750463492017645	0.307507108855268	0.999024463931226	0
Chr05	45700000	ste0_bic1	76	-0.00998811435432567	0.00325869781571015	0.368180397180618	1	0
Chr05	45800000	ste0_bic1	314	-0.153864850934508	0.0262279753534068	0.590308739762473	0.670179171703834	62
Chr05	45900000	ste0_bic1	105	-0.0733889956906193	0.0542029907831288	0.518298618201446	1	0
Chr05	4.6e+07	ste0_bic1	424	-0.0995544345901704	0.129677970148044	0.362800228717369	0.191965506544368	73
Chr05	46100000	ste0_bic1	139	-0.068207037735343	0.113826046283593	0.688738531211685	1	0
Chr05	46200000	ste0_bic1	128	-0.0266712134095651	0.0460092210200035	0.709038234568501	1	0
Chr05	46300000	ste0_bic1	290	0.231565612968527	0.11052820560986	0.623867796410761	0.998744401680057	0
Chr05	46400000	ste0_bic1	391	-0.0202072537939951	0.00722306563305111	0.56524677293283	0.320466808047449	8
Chr05	46500000	ste0_bic1	146	0.00560220639816839	0.000722833192655249	0.432339334790342	1	0
Chr05	46600000	ste0_bic1	446	0.000172488700223707	7.6226380576568e-08	0.309759793042269	0.464409583402242	113
Chr05	46700000	ste0_bic1	248	0.0116037883681029	0.00244455458016504	0.195385778874469	0.957788696344069	0
Chr05	46800000	ste0_bic1	210	-0.0056585208718813	0.00438662896074278	0.0557169100996402	0.944644507861595	0
Chr05	46900000	ste0_bic1	201	0.0243044790693928	0.00894679894569389	0.160830827962655	0.97069221171833	0
Chr05	4.7e+07	ste0_bic1	373	0.0936441769610525	0.0716151181120406	0.427849188488541	0.606226347996752	69
Chr05	47100000	ste0_bic1	429	0.0327026277110107	0.0160331842717297	0.236888890356622	0.308544144549827	52
Chr05	47200000	ste0_bic1	551	-0.147544856399662	0.120652777319424	0.349748825159395	0.0731899958380977	252
Chr05	47300000	ste0_bic1	309	-0.188906317591621	0.0794475559824009	0.217457787149895	0.63052446581916	104
Chr05	47400000	ste0_bic1	104	-0.0966120151411797	0.0415287758643289	0.353610916888776	1	0
Chr05	47500000	ste0_bic1	20	-0.0297927205149052	0.0116009989313364	0.664977530973403	1	0
Chr05	47600000	ste0_bic1	77	-0.0158215894822011	0.0272026168519328	0.604791281716128	1	0
Chr05	47700000	ste0_bic1	9	0.0223916177608995	0.00373142465635494	0.847694633408919	1	0
Chr05	47800000	ste0_bic1	16	-0.166452797087326	0.156792615401292	0.771282245091769	1	0
Chr05	47900000	ste0_bic1	14	0.0460212524114202	0.0996241653201565	0.0853974068259783	0.999999999999615	0
Chr05	4.8e+07	ste0_bic1	30	-0.0171353926480676	0.0084334677564043	0.319274504509863	1	0
Chr05	48100000	ste0_bic1	222	0.00679690702412521	0.00549856377347284	0.318913814261804	0.999999861465742	0
Chr05	48200000	ste0_bic1	327	0.00860174793793369	0.0141177389874948	0.315053859895369	0.942906032464431	0
Chr05	48300000	ste0_bic1	18	0.000682052862307682	0.000445252089883997	0.000440917107583774	0.152771581361469	0
Chr05	48500000	ste0_bic1	6	-0.010275286831683	0.00034184275510537	0.819753086419753	1	0
Chr05	48600000	ste0_bic1	9	0.0667998863949395	0.0934187721092889	0.31557067271353	1	0
Chr05	48700000	ste0_bic1	1	0	NaN	0	0	378
Chr05	48800000	ste0_bic1	2	-0.00911652566410081	0.000498528467050265	NA	NA	NA
Chr05	48900000	ste0_bic1	3	-0.0174617166825135	0.000810946520834425	NA	NA	NA
Chr05	4.9e+07	ste0_bic1	1	0.0169020381735782	0.00120558335642535	NA	NA	NA
Chr05	49100000	ste0_bic1	1	0.00479464231252078	0.000159770316067127	NA	NA	NA
Chr05	49300000	ste0_bic1	7	0.258033051503651	0.0934533238643307	NA	NA	NA
Chr05	49400000	ste0_bic1	31	-0.0900826096588279	0.0438695565237053	0.692645814010287	1	0
Chr05	49500000	ste0_bic1	99	0.029877536370037	0.057711942024028	0.220197983447245	0.999999999999999	0
Chr05	49600000	ste0_bic1	140	0.0138623566059571	0.129204118193648	0.140469695498922	0.999999960070064	0
Chr05	49700000	ste0_bic1	116	-0.0153892614593269	0.0382005683748051	0.281313429162511	1	0
Chr05	49800000	ste0_bic1	227	0.00085421099317138	0.000272068935375766	0.257376564537462	0.999997945993615	0
Chr05	49900000	ste0_bic1	77	-0.00384834963390224	0.00776558401441701	0.155805283352748	0.999999999999992	0
Chr05	5e+07	ste0_bic1	179	-0.0180595887894425	0.00537834210934751	0.476644454933999	1	0
Chr05	50100000	ste0_bic1	82	0.00471666544056506	0.000475660504258219	0.425462159027667	1	0
Chr05	50200000	ste0_bic1	210	0.00640202887951132	0.00408713529885859	0.404328709327471	0.999999999998527	0
Chr05	50300000	ste0_bic1	47	7.13297293143112e-06	2.02376504598502e-09	0.68164398044139	1	0
Chr05	50400000	ste0_bic1	1	0	NaN	0	0	378
Chr05	50600000	ste0_bic1	3	0	NaN	0	0	378
Chr05	50700000	ste0_bic1	2	0.179067126089908	0.0169270798011056	0.637566137566138	1	0
Chr05	50800000	ste0_bic1	3	0.124569456580249	0.0355390851420792	0.606701940035274	1	0
Chr05	50900000	ste0_bic1	4	-0.091368860379812	0.0184483893828423	0.529100529100529	1	0
Chr05	51300000	ste0_bic1	11	-0.0371672771888396	0.00401143917075518	0.833119937088191	1	0
Chr05	51400000	ste0_bic1	525	0.00502446910402016	0.0284711478427605	0.248594885910328	2.64653099310219e-05	377
Chr05	51500000	ste0_bic1	488	0.0210198906962365	0.0493677156789547	0.177952622574286	0.0218978454987564	75
Chr05	51600000	ste0_bic1	902	0.0113115819022577	0.057715519835476	0.133949311307219	4.36264530001909e-17	378
Chr05	51700000	ste0_bic1	787	0.0100329313036298	0.0620705014245196	0.0555076858705334	0.000166513406242462	288
Chr05	51800000	ste0_bic1	494	0.0114470203590328	0.0586190936092429	0.0279963811931769	0.272309746575681	12
Chr05	51900000	ste0_bic1	511	0.00353171072268599	0.0279144591966286	0.0382048397901383	0.100708619861454	0
Chr05	5.2e+07	ste0_bic1	403	0.0165433855329219	0.0635669335132714	0.0586249288973983	0.392043234546377	0
Chr05	52100000	ste0_bic1	555	0.00468243440962873	0.0178537171343434	0.0608500734019657	0.0436207037881159	0
Chr05	52200000	ste0_bic1	529	0.00237695730521851	0.000915940879366083	0.0883047758829667	0.0965701168208975	48
Chr05	52300000	ste0_bic1	578	0.0382144716949774	0.298233363418985	0.0232345527603877	0.321465045641588	66
Chr05	52400000	ste0_bic1	446	0.0429663886901124	0.0919384982596803	0.0296351677156831	0.577010334615534	43
Chr05	52500000	ste0_bic1	374	0.00605797950154271	0.00592732462806063	0.0163050906048699	0.521273161233656	12
Chr05	52600000	ste0_bic1	355	0.0102988362424834	0.115816288872948	0.00819631874048887	0.469372796658268	1
Chr05	52700000	ste0_bic1	172	-0.0288370435679745	0.00573984048390009	0.0439229440993511	0.890433633032612	27
Chr05	52800000	ste0_bic1	399	-0.0234422849808436	0.05957573625204	0.0923290640750856	0.403692550716302	1
Chr05	52900000	ste0_bic1	531	0.001089068761331	2.16106363841141e-06	0.171519643677801	0.514708894126947	158
Chr05	5.3e+07	ste0_bic1	610	-0.149643349434902	0.257054657847187	0.126168089528365	0.200526397579023	172
Chr05	53100000	ste0_bic1	394	-0.300237900513016	0.346861513595851	0.164196799081376	0.49510235135415	128
Chr05	53200000	ste0_bic1	339	-0.182797551898679	0.112620382118112	0.390487392225837	0.612123413645149	24
Chr05	53300000	ste0_bic1	826	0.0792811743235872	0.0355537735731416	0.281318073168262	0.0158772734623186	350
Chr05	53400000	ste0_bic1	753	0.148556967428071	0.0736035632259776	0.338369655094781	0.00628375565540338	326
Chr05	53500000	ste0_bic1	473	0.456074091660296	0.281021011748858	0.51471666335868	0.334738949338766	179
Chr05	53600000	ste0_bic1	318	-0.0403852240862593	0.0463652984345316	0.0327018613122424	0.775343318429007	21
Chr05	53700000	ste0_bic1	247	-0.00357899081152884	0.00236129505678359	0.0232773030736127	0.754184954628499	3
Chr05	53800000	ste0_bic1	376	-0.0835270523813993	0.113167332782381	0.0549430512977602	0.573453113744415	32
Chr05	53900000	ste0_bic1	84	-0.0945141499237382	0.136365721603812	0.346435643221196	1	0
Chr05	5.4e+07	ste0_bic1	22	0.0454211417186189	0.0162635374725401	0.265122429295423	1	0
Chr05	54100000	ste0_bic1	102	-0.467804987418573	0.130296966757275	0.213232076439095	0.989829213609906	0
Chr05	54200000	ste0_bic1	137	0.0258539753036622	0.00243980788071671	0.0639179895900657	0.970355141529595	11
Chr05	54300000	ste0_bic1	349	0.134796049844465	0.125367397799703	0.313564052579634	0.620344268102491	12
Chr05	54400000	ste0_bic1	316	-0.176516191935857	0.0410393901874446	0.299482285491265	0.397416475639592	5
Chr05	54500000	ste0_bic1	44	-0.244121358174889	0.0573594821262537	0.400072319859857	1	0
Chr05	54700000	ste0_bic1	87	0.327746135389068	0.140167258766894	0.23465922484071	0.999999999900043	0
Chr05	54800000	ste0_bic1	225	0.0211063255779205	0.00596032711076425	0.0556190962958944	0.870760794122776	22
Chr05	54900000	ste0_bic1	69	-0.018872912519546	0.0410669124828888	0.0584543797780076	0.999712353367652	0
Chr05	5.5e+07	ste0_bic1	222	-0.106047879921428	0.0802455259845339	0.219573741183325	0.997180718197502	0
Chr05	55100000	ste0_bic1	121	0.145284578030926	0.0476634861119985	0.115460013220263	0.921945215081901	4
Chr05	55200000	ste0_bic1	105	0.0582512152447988	0.0138565656453637	0.207104261344386	0.999995121183706	0
Chr05	55300000	ste0_bic1	256	-0.0635639858065974	0.0312095397227596	0.252268633564789	0.984983608863117	1
Chr05	55400000	ste0_bic1	172	-0.0189796695991578	0.000481293377377059	0.506282333919961	0.999999981879071	0
Chr05	55500000	ste0_bic1	54	0.103079151499391	0.0158168345962702	0.244499992284972	0.999999999999988	0
Chr05	55600000	ste0_bic1	460	0.0100205661632037	0.00441928379761578	0.37362009728738	0.0368733446039064	179
Chr05	55700000	ste0_bic1	14	-0.107083550641673	0.0139984691203791	0.358864504102599	1	0
Chr05	55800000	ste0_bic1	35	-0.0605555748864562	0.00492481394325147	0.349937953350125	1	0
